"","gameId","playId","ballCarrierId","ballCarrierDisplayName","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","passLength","playResult","absoluteYardlineNumber","offenseFormation","defendersInTheBox","passProbability","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","is_screen_pass","tackle_frame","rally1sec","yardline_100","pass_location","air_yards","pass_length","yards_after_catch","yac_epa","xyac_epa","xyac_mean_yardage"
"1893",2022101604,3413,43454,"Tyreek Hill","(8:25) T.Bridgewater pass deep middle to T.Hill to MIA 43 for 23 yards (E.Kendricks) [D.Hunter].",4,1,10,"MIA","MIN","MIA",20,"8:25",10,16,"C",22,23,90,"SINGLEBACK",6,0.634862483,0.183299877,0.816700123,0.0542574,-0.0542574,0.99052282,1.57655105,0,16,4,80,"middle",22,"deep",1,0.15774938557297,0.370168365317922,5.8604595350771
"1894",2022101604,3478,46203,"Chase Edmonds","(6:48) (Shotgun) T.Bridgewater pass short left to C.Edmonds to MIA 48 for 14 yards (J.Hicks; C.Dantzler).",4,3,19,"MIA","MIN","MIA",34,"6:48",10,16,"C",3,14,76,"SHOTGUN",4,0.969500959,0.162041284,0.837958716,-0.009124137,0.009124137,-0.199510245,0.171778058,0,30,2,66,"left",3,"short",11,0.880037065595388,0.497042730556578,5.91976327185694
"1895",2022101604,3502,43454,"Tyreek Hill","(6:08) (Shotgun) T.Bridgewater pass short right to T.Hill to MIN 38 for 14 yards (B.Asamoah).",4,4,5,"MIA","MIN","MIA",48,"6:08",10,16,"C",6,14,62,"EMPTY",5,0.994462192,0.152917147,0.847082853,0.112978324,-0.112978324,-0.027732187,3.738036647,0,45,4,52,"right",6,"short",8,0.564370972919278,0.199510716933735,3.49612595458166
"1896",2022101604,3565,46671,"Trent Sherfield","(5:01) (Shotgun) T.Bridgewater pass short right to T.Sherfield to MIN 42 for 6 yards (P.Peterson).",4,1,20,"MIA","MIN","MIN",48,"5:01",10,16,"C",6,6,58,"SHOTGUN",6,0.897673309,0.190368481,0.809631519,-0.01141322,0.01141322,2.481197944,-0.146729186,0,15,2,48,"right",6,"short",0,0,0.573676757810652,4.225066379091
"1897",2022101605,274,53098,"Marquez Callaway","(11:19) 7-T.Hill at quarterback. (Shotgun) T.Hill pass short right to M.Callaway to CIN 18 for 7 yards (C.Awuzie; G.Pratt). Pass 4, YAC 3",1,2,3,"NO","CIN","CIN",25,"11:19",0,0,"C",4,7,35,"WILDCAT",9,0.242139474,0.532694485,0.467305515,0.025584754,-0.025584754,4.388187866,0.567084786,0,23,3,25,"right",4,"short",3,0.168579537421465,0.207850782338687,3.72842829479487
"1898",2022101605,373,46094,"Hayden Hurst","(10:28) (Shotgun) J.Burrow pass short left to H.Hurst to CIN 31 for 9 yards (P.Werner). Pass 5, YAC 4",1,1,10,"CIN","NO","CIN",22,"10:28",7,0,"C",5,9,32,"SHOTGUN",6,0.457535475,0.620983902,0.379016098,-0.027379822,0.027379822,0.968692077,0.892451852,0,26,6,78,"left",5,"short",4,0.74305671453476,0.470049394370669,3.86817067913216
"1899",2022101605,422,46094,"Hayden Hurst","(9:21) (Shotgun) J.Burrow pass short left to H.Hurst to CIN 42 for 8 yards (M.Maye, D.Davis). Pass 6, YAC 2",1,1,10,"CIN","NO","CIN",34,"9:21",7,0,"C",6,8,44,"SHOTGUN",6,0.473145157,0.593611855,0.406388145,-0.018862177,0.018862177,1.806218267,0.658188488,0,21,2,66,"left",6,"short",2,0.331178853055462,0.391686889048893,3.83470063673303
"1900",2022101605,633,43344,"Tyler Boyd","(6:40) (Shotgun) J.Burrow pass short left to T.Boyd to CIN 31 for 6 yards (C.Harris). Pass 4, YAC 2",1,1,10,"CIN","NO","CIN",25,"6:40",7,0,"C",4,6,35,"SHOTGUN",7,0.479942352,0.607350565,0.392649435,-0.000000659,0.000000659,1.371032066,0.039985153,0,24,4,75,"left",4,"short",2,0.257083310745656,0.442649151206324,4.25519896954211
"1901",2022101605,657,44860,"Joe Mixon","(6:09) (Shotgun) J.Burrow pass short left to J.Mixon to CIN 37 for 6 yards (P.Werner). Pass -5, YAC 11",1,2,4,"CIN","NO","CIN",31,"6:09",7,0,"C",-5,6,41,"SHOTGUN",6,0.460529923,0.607349906,0.392650094,-0.015348352,0.015348352,1.411017219,0.701930353,0,29,2,69,"left",-5,"short",11,2.06277996255085,1.56102144503183,10.2804538370183
"1902",2022101605,689,43344,"Tyler Boyd","(5:32) (Shotgun) J.Burrow pass short right to T.Boyd to CIN 49 for 12 yards (C.Harris). Pass 7, YAC 5",1,1,10,"CIN","NO","CIN",37,"5:32",7,0,"C",7,12,47,"SHOTGUN",6,0.481987953,0.592001554,0.407998446,-0.031348523,0.031348523,2.112947572,0.761653258,0,19,3,63,"right",7,"short",5,0.427460272330791,0.341953553113172,3.47614343803434
"1903",2022101605,853,44927,"Samaje Perine","(2:24) (Shotgun) J.Burrow pass short right to S.Perine to NO 17 for 2 yards (C.Harris). Pass -5, YAC 7 INJURY UPDATE: Cin 93-J.Gunter, knee, OUT.",1,2,5,"CIN","NO","NO",19,"2:24",7,0,"C",-5,2,91,"SHOTGUN",5,0.503946841,0.512552507,0.487447493,0.017203685,-0.017203685,4.606516331,-0.274269421,0,32,2,19,"right",-5,"short",7,0.71383768087253,1.14623585824867,9.36149695439963
"1904",2022101605,960,44860,"Joe Mixon","(:51) (Shotgun) J.Burrow pass short middle to J.Mixon for 9 yards, TOUCHDOWN. Pass 4, YAC 5",1,3,9,"CIN","NO","NO",9,"0:51",7,0,"C",4,9,101,"EMPTY",5,0.986605823,0.555961967,0.444038033,-0.10332102,0.10332102,3.906137251,3.093862749,0,17,1,9,"middle",4,"short",5,4.0658797371434,1.19912231352396,2.50659793158411
"1905",2022101605,1020,52513,"Adam Trautman","(:45) A.Dalton pass short right to A.Trautman pushed ob at NO 33 for 8 yards (S.Hubbard). Pass 3, YAC 8",1,1,10,"NO","CIN","NO",25,"0:45",7,7,"C",3,8,85,"SINGLEBACK",7,0.393364131,0.452640947,0.547359053,0.013770096,-0.013770096,1.173730982,0.427426639,0,16,3,75,"right",3,"short",5,0.882931233849376,0.668599287777114,4.87740058023337
"1906",2022101605,1252,44927,"Samaje Perine","(13:31) (Shotgun) J.Burrow pass short right to S.Perine to CIN 34 for 9 yards (T.Mathieu; J.Evans). Pass 10, YAC -1",2,3,10,"CIN","NO","CIN",25,"13:31",14,7,"C",1,9,85,"SHOTGUN",4,0.972340405,0.655198682,0.344801318,0.02399886,-0.02399886,-0.040675975,-0.451536117,0,40,3,75,"right",1,"short",8,1.20633293874562,1.24534525941697,6.66522595822607
"1907",2022101605,1483,52441,"Tee Higgins","(10:28) (Shotgun) J.Burrow pass short right to T.Higgins to CIN 31 for 6 yards (P.Adebo). Pass 6, YAC 0",2,1,10,"CIN","NO","CIN",25,"10:28",17,7,"C",6,6,85,"SHOTGUN",6,0.533983886,0.724262413,0.275737587,-0.000215773,0.000215773,1.246305498,-0.018740271,0,18,3,75,"right",6,"short",0,0,0.327930380895179,3.69315147208545
"1908",2022101605,1542,46094,"Hayden Hurst","(9:14) (Shotgun) J.Burrow pass short left to H.Hurst to CIN 42 for 4 yards (D.Davis) [T.Kpassagnon]. Pass 3, YAC 1",2,1,10,"CIN","NO","CIN",38,"9:14",17,7,"C",3,4,72,"SHOTGUN",6,0.546126366,0.706233252,0.293766748,-0.000801191,0.000801191,1.957567447,-0.132706972,0,21,1,62,"left",3,"short",1,0.131998377619311,0.609951624342657,4.74256416031858
"1909",2022101605,1570,43344,"Tyler Boyd","(8:33) (Shotgun) J.Burrow pass short right to T.Boyd to NO 37 for 21 yards (C.Harris). Pass 7, YAC 14",2,2,6,"CIN","NO","CIN",42,"8:33",17,7,"C",7,21,68,"SHOTGUN",6,0.605614007,0.705432061,0.294567939,-0.045168262,0.045168262,1.824860475,1.78867342,0,28,2,58,"right",7,"short",14,0.927240942721255,0.231268810368433,3.48734994183178
"1910",2022101605,1594,44860,"Joe Mixon","(7:55) (Shotgun) J.Burrow pass short right to J.Mixon pushed ob at NO 29 for 8 yards (P.Werner). Pass -4, YAC 12",2,1,10,"CIN","NO","NO",37,"7:55",17,7,"C",-4,8,47,"SHOTGUN",6,0.585520804,0.660263799,0.339736201,-0.005943161,0.005943161,3.613533895,0.513923654,0,34,3,37,"right",-4,"short",12,1.67324138758704,1.30747585539507,10.7803945883934
"1911",2022101605,1677,52441,"Tee Higgins","(6:37) (Shotgun) J.Burrow pass short left to T.Higgins to NO 19 for 2 yards (D.Davis). Pass 2, YAC 0",2,1,10,"CIN","NO","NO",21,"6:37",17,7,"C",2,2,31,"SHOTGUN",7,0.482572377,0.651713178,0.348286822,0.001660749,-0.001660749,4.547536657,-0.314931918,0,18,2,21,"left",2,"short",0,0,0.761280247275653,4.88949926799978
"1912",2022101605,1838,52942,"Juwan Johnson","(4:27) (Shotgun) A.Dalton pass short middle to J.Johnson to NO 38 for 7 yards (E.Apple; A.Davis-Gaither). Pass 5, YAC 2",2,3,4,"NO","CIN","NO",31,"4:27",17,14,"C",5,7,41,"SHOTGUN",7,0.927556157,0.557087243,0.442912757,0.026856083,-0.026856083,0.643232648,1.125868632,0,27,4,69,"middle",5,"short",2,-0.0392750961473212,0.23332070356806,4.78035917322268
"1913",2022101605,1909,53098,"Marquez Callaway","(3:17) (Shotgun) A.Dalton pass short right to M.Callaway to CIN 42 for 20 yards (E.Apple). Pass 11, YAC 9",2,3,10,"NO","CIN","NO",38,"3:17",17,14,"C",13,20,48,"SHOTGUN",8,0.968915641,0.573305402,0.426694598,0.04984767,-0.04984767,0.808331878,2.00729807,0,35,4,62,"right",13,"short",7,0.307987275882624,0.200542515187231,3.17936116698547
"1914",2022101605,2030,46160,"Tre'Quan Smith","(1:53) (Shotgun) A.Dalton pass short right to T.Smith pushed ob at CIN 16 for 15 yards (E.Apple) [T.Hendrickson]. Pass 13, YAC 2",2,3,11,"NO","CIN","CIN",31,"1:53",17,14,"C",13,15,79,"SHOTGUN",5,0.91660732,0.617169041,0.382830959,0.073620975,-0.073620975,2.560073542,1.031214694,0,35,3,31,"right",13,"short",2,0.0323018961353227,0.187914389534912,2.61811461782781
"1915",2022101605,2130,44879,"Alvin Kamara","(:53) (Shotgun) A.Dalton pass short left to A.Kamara to CIN 12 for 7 yards (L.Wilson). Pass 0, YAC 7",2,3,13,"NO","CIN","CIN",19,"0:53",17,14,"C",0,7,91,"SHOTGUN",5,0.924201548,0.655566622,0.344433378,-0.002861995,0.002861995,2.458243385,0.156739603,0,34,2,19,"left",0,"short",7,0.666445974428365,0.669293388602049,7.02790278027533
"1916",2022101605,2298,37101,"Mark Ingram","(14:16) (Shotgun) A.Dalton pass short right to M.Ingram to NO 38 for 11 yards (T.Flowers). Pass 1, YAC 10",3,3,8,"NO","CIN","NO",27,"14:16",20,14,"C",1,11,83,"SHOTGUN",5,0.981902242,0.67838819,0.32161181,0.050826062,-0.050826062,-0.198071784,2.319751183,0,29,3,73,"right",1,"short",10,3.49670623894781,1.59647546933037,6.40058199163468
"1917",2022101605,2450,52942,"Juwan Johnson","(11:04) (Shotgun) A.Dalton pass short right to J.Johnson to NO 32 for 9 yards (A.Davis-Gaither). PENALTY on CIN-T.Hendrickson, Roughing the Passer, 15 yards, enforced at NO 32. Pass 9, YAC 0",3,3,25,"NO","CIN","NO",23,"11:04",20,14,"C",9,24,87,"SHOTGUN",3,0.852012575,0.658093862,0.341906138,0.114269305,-0.114269305,-0.854591826,3.615996173,0,16,2,77,"right",9,"short",0,3.92069575889036,0.419129924782742,4.48541218689934
"1918",2022101605,2775,53434,"Ja'Marr Chase","(5:16) (Shotgun) J.Burrow pass short left to J.Chase pushed ob at NO 26 for 26 yards (M.Maye). Pass 6, YAC 20",3,1,10,"CIN","NO","CIN",48,"5:16",23,14,"C",6,26,58,"SHOTGUN",6,0.584450603,0.722481921,0.277518079,-0.051832207,0.051832207,2.867779685,1.590684259,0,40,2,52,"left",6,"short",20,1.58012181380764,0.336945350748528,3.68755836901255
"1919",2022101605,2804,43344,"Tyler Boyd","(4:44) (Shotgun) J.Burrow pass short right to T.Boyd ran ob at NO 17 for 9 yards (C.Harris) [T.Kpassagnon]. Pass 7, YAC 2",3,1,10,"CIN","NO","NO",26,"4:44",23,14,"C",7,9,84,"SHOTGUN",6,0.58592844,0.670649715,0.329350285,-0.018376026,0.018376026,4.458463945,0.876922087,0,14,1,26,"right",7,"short",2,0.536291693104431,0.363519184298608,3.02563630868099
"1920",2022101605,2995,44879,"Alvin Kamara","(1:40) (No Huddle) A.Dalton pass short right to A.Kamara to CIN 46 for no gain (V.Bell). Pass -1, YAC 1",3,2,1,"NO","CIN","CIN",46,"1:40",23,21,"C",-1,0,56,"SINGLEBACK",6,0.230181813,0.684662484,0.315337516,-0.031719767,0.031719767,3.350251752,-0.588284393,0,16,3,46,"right",-1,"short",1,0.298240789910778,1.03668039634431,7.35522146394942
"1921",2022101605,3088,53098,"Marquez Callaway","(15:00) 7-T.Hill at quarterback. (Shotgun) T.Hill pass short left to M.Callaway to CIN 30 for 9 yards (G.Pratt). Pass 5, YAC 4",4,2,7,"NO","CIN","CIN",39,"15:00",23,21,"C",5,9,71,"WILDCAT",7,0.449751377,0.66330177,0.33669823,0.059525982,-0.059525982,2.873036039,1.165527909,0,28,3,39,"left",5,"short",4,1.01051787531469,0.762568822057127,3.80099142278777
"1922",2022101605,3239,44879,"Alvin Kamara","(11:37) (Shotgun) A.Dalton pass short right to A.Kamara to CIN 13 for 3 yards (L.Wilson). CIN-L.Wilson was injured during the play. His return is Questionable.  Pass 1, YAC 2",4,3,12,"NO","CIN","CIN",16,"11:37",23,21,"C",1,3,94,"SHOTGUN",6,0.968277574,0.726476688,0.273523312,-0.033082686,0.033082686,3.205647791,-0.529292194,0,18,3,16,"right",1,"short",2,0.0888890664598292,0.673986284463386,5.5010691175994
"1923",2022101605,3347,43344,"Tyler Boyd","(10:24) (Shotgun) J.Burrow pass short right to T.Boyd to CIN 41 for 10 yards (T.Mathieu). Pass 7, YAC 3",4,3,4,"CIN","NO","CIN",31,"10:24",26,21,"C",7,10,79,"SHOTGUN",6,0.967904866,0.735294431,0.264705569,-0.068240572,0.068240572,0.395518288,1.719837927,0,26,3,69,"right",7,"short",3,0.140440491959453,0.230046082253923,3.48885667797003
"1924",2022101605,3403,52441,"Tee Higgins","(8:54) (Shotgun) J.Burrow pass short right to T.Higgins to NO 47 for 6 yards (C.Harris). Penalty on NO-T.Kpassagnon, Defensive Offside, declined. Pass 5, YAC 1",4,2,4,"CIN","NO","CIN",47,"8:54",26,21,"C",5,6,63,"EMPTY",6,0.610565901,0.661889572,0.338110428,-0.031734928,0.031734928,2.319175702,0.523606625,0,33,3,53,"right",5,"short",1,0.0837586380075663,0.257239211368142,3.61911834409693
"1925",2022101605,3503,52441,"Tee Higgins","(7:47) (Shotgun) J.Burrow pass short left to T.Higgins to NO 44 for 13 yards (D.Davis). Pass 7, YAC 6",4,2,20,"CIN","NO","CIN",43,"7:47",26,21,"C",7,13,67,"EMPTY",5,0.916908741,0.711201858,0.288798142,-0.003975265,0.003975265,1.393622191,0.251144361,0,22,3,57,"left",7,"short",6,0.717416458181106,0.548700085261618,3.68963166337926
"1926",2022101605,3531,53434,"Ja'Marr Chase","(7:12) (Shotgun) J.Burrow pass short middle to J.Chase to NO 36 for 8 yards (B.Roby; J.Evans). Pass 4, YAC 4",4,3,7,"CIN","NO","NO",44,"7:12",26,21,"C",4,8,54,"EMPTY",4,0.988197386,0.707226593,0.292773407,-0.109831195,0.109831195,1.644766552,1.829902734,0,26,4,44,"middle",4,"short",4,3.12605088576674,2.00725648947967,4.92575464112451
"1927",2022101605,3562,52441,"Tee Higgins","(6:32) (Shotgun) J.Burrow pass short right to T.Higgins to NO 24 for 12 yards (C.Jordan). Pass 6, YAC 6",4,1,10,"CIN","NO","NO",36,"6:32",26,21,"C",6,12,46,"EMPTY",4,0.721413553,0.597395398,0.402604602,-0.045458719,0.045458719,3.474669286,0.728950714,0,39,2,36,"right",6,"short",6,0.51437817356782,0.335179874884271,3.59464888367802
"1928",2022101605,3632,53434,"Ja'Marr Chase","(4:32) (Shotgun) J.Burrow pass short left to J.Chase to NO 34 for 7 yards (D.Davis). Pass 7, YAC 0",4,3,27,"CIN","NO","NO",41,"4:32",26,21,"C",7,7,51,"SHOTGUN",4,0.947159827,0.766481105,0.233518895,0.020756215,-0.020756215,1.282044173,-0.335935044,0,42,2,41,"left",7,"short",0,0,0.062697088666257,4.57591231254628
"1929",2022101605,3778,53434,"Ja'Marr Chase","(2:10) (Shotgun) J.Burrow pass short left to J.Chase for 60 yards, TOUCHDOWN. Pass 10, YAC 50",4,1,10,"CIN","NO","CIN",40,"2:10",26,24,"C",10,60,70,"SHOTGUN",6,0.405257642,0.511066582,0.488933418,-0.326630707,0.326630707,1.80285126,5.19714874,0,80,1,60,"left",10,"short",50,4.49769131501671,0.202345655944737,3.54546190901601
"1930",2022101605,3923,44879,"Alvin Kamara","(1:11) (No Huddle, Shotgun) A.Dalton pass short right to A.Kamara to 50 for 8 yards (T.Flowers; G.Pratt). Pass 1, YAC 7",4,1,10,"NO","CIN","NO",42,"1:11",26,30,"C",1,8,52,"SHOTGUN",5,0.966566682,0.198317259,0.801682741,0.034610796,-0.034610796,1.94487216,0.314287234,0,26,4,58,"right",1,"short",7,0.788713262649253,0.612824893991635,6.2459393026802
"1931",2022101605,3947,44879,"Alvin Kamara","(1:07) (Shotgun) A.Dalton pass short right to A.Kamara to CIN 41 for 9 yards (T.Flowers). Pass 1, YAC 8",4,2,2,"NO","CIN","",50,"1:07",26,30,"C",1,9,60,"SHOTGUN",4,0.958941579,0.232928055,0.767071945,0.046856956,-0.046856956,2.259159394,0.606807357,0,21,3,50,"right",1,"short",8,0.64742387185106,0.604654419799331,5.61667311753263
"1932",2022101606,98,46155,"Mark Andrews","(13:52) (Shotgun) L.Jackson pass short middle to M.Andrews to BLT 40 for 11 yards (J.Love; X.McKinney).",1,3,6,"BAL","NYG","BAL",29,"13:52",0,0,"C",7,11,81,"SHOTGUN",7,0.838950992,0.274066651,0.725933349,-0.044287505,0.044287505,0.112155932,2.258004321,0,35,3,71,"middle",7,"short",4,0.229860573308542,0.246918851913311,4.38109683133371
"1933",2022101606,189,54604,"Isaiah Likely","(11:44) (Shotgun) L.Jackson pass short middle to I.Likely to NYG 38 for 19 yards (T.Crowder).",1,2,7,"BAL","NYG","BAL",43,"11:44",0,0,"C",7,19,67,"EMPTY",6,0.70941931,0.227137825,0.772862175,-0.024089934,0.024089934,2.124296393,1.551978509,0,32,1,57,"middle",7,"short",12,0.767322576371953,0.283632752420369,4.65351981401909
"1934",2022101606,316,46309,"Richie James","(9:00) (Shotgun) D.Jones pass short right to R.James to NYG 24 for 10 yards (Da.Williams).",1,2,16,"NYG","BAL","NYG",14,"9:00",0,0,"C",3,10,24,"SHOTGUN",6,0.772149026,0.232983587,0.767016413,0.008710507,-0.008710507,-0.673437071,0.437623047,0,27,2,86,"right",3,"short",7,0.973729806020856,0.768510358624287,5.01076138536882
"1935",2022101606,519,43415,"Demarcus Robinson","(4:15) (No Huddle, Shotgun) L.Jackson pass short middle to D.Robinson to BLT 36 for 15 yards (F.Moreau, X.McKinney).",1,3,5,"BAL","NYG","BAL",21,"4:15",0,0,"C",11,15,89,"EMPTY",6,0.959622681,0.271957286,0.728042714,-0.042899167,0.042899167,-0.465182952,2.48041573,0,27,4,79,"middle",11,"short",4,0.238389004953206,0.245078572690938,4.50450734576589
"1936",2022101606,1038,43362,"Kenyan Drake","(10:03) (Shotgun) L.Jackson pass short left to K.Drake pushed ob at NYG 30 for 8 yards (X.McKinney).",2,3,8,"BAL","NYG","NYG",38,"10:03",0,0,"C",-4,8,72,"SHOTGUN",5,0.965301573,0.241916472,0.758083528,-0.043227741,0.043227741,2.244816913,1.954353101,0,26,3,38,"left",-4,"short",12,3.96695243334398,2.26874929902133,10.6259044578183
"1937",2022101606,1127,45186,"Matt Breida","(9:15) (Shotgun) D.Jones pass short middle to M.Breida pushed ob at NYG 49 for 2 yards (B.Stephens).",2,1,10,"NYG","BAL","NYG",47,"9:15",0,7,"C",-4,2,63,"PISTOL",7,0.475931674,0.155060718,0.844939282,-0.003100982,0.003100982,2.246008753,-0.482145446,0,42,2,53,"middle",-4,"short",6,0.519101146608591,1.15217613208404,10.654088837633
"1938",2022101606,1414,54508,"Wan'Dale Robinson","(3:36) (Shotgun) D.Jones pass short left to W.Robinson for 5 yards, TOUCHDOWN.",2,3,4,"NYG","BAL","BAL",5,"3:36",0,7,"C",2,5,15,"SHOTGUN",6,0.955001295,0.179498017,0.820501983,0.072040239,-0.072040239,4.13564449,2.86435551,0,21,1,5,"left",2,"short",3,3.89216992264846,2.6661848880271,2.01025886379648
"1939",2022101606,1527,46155,"Mark Andrews","(3:28) (Shotgun) L.Jackson pass short middle to M.Andrews to BLT 36 for 16 yards (X.McKinney).",2,2,15,"BAL","NYG","BAL",20,"3:28",7,7,"C",15,16,30,"PISTOL",7,0.49575752,0.274901254,0.725098746,-0.031791957,0.031791957,0.199855764,1.620184262,0,16,3,80,"middle",15,"short",1,0.082307988894172,0.228096346840681,4.58777124382323
"1940",2022101606,1577,46155,"Mark Andrews","(2:16) (Shotgun) L.Jackson pass short middle to M.Andrews to NYG 16 for 18 yards (F.Moreau, X.McKinney). BLT-M.Moses was injured during the play.",2,1,10,"BAL","NYG","NYG",34,"2:16",7,7,"C",12,18,76,"SHOTGUN",6,0.376995087,0.210550087,0.789449913,-0.012795815,0.012795815,3.518732154,1.209059906,0,29,4,34,"middle",12,"short",6,0.380243558611255,0.251573974347673,3.49050745123532
"1941",2022101606,1894,43415,"Demarcus Robinson","(:28) (Shotgun) L.Jackson pass short middle to D.Robinson to BLT 15 for 10 yards (F.Moreau).",2,2,17,"BAL","NYG","BAL",5,"0:28",7,10,"C",8,10,15,"SHOTGUN",5,0.158863753,0.185779341,0.814220659,0.001876753,-0.001876753,-0.061312562,0.132867569,0,16,3,95,"middle",8,"short",2,0.0149287267413456,0.0674063838524956,4.16756025749783
"1942",2022101606,2117,54577,"Daniel Bellinger","(14:21) (Shotgun) D.Jones pass short left to D.Bellinger to NYG 40 for 10 yards (G.Stone).",3,2,5,"NYG","BAL","NYG",30,"14:21",7,10,"C",0,10,80,"EMPTY",5,0.572465122,0.23730096,0.76269904,0.024840511,-0.024840511,1.151017181,1.174820467,0,32,3,70,"left",0,"short",10,1.79271585308015,1.26912246903069,7.00527065931965
"1943",2022101606,2276,46155,"Mark Andrews","(12:12) L.Jackson pass short right to M.Andrews to NYG 34 for 14 yards (J.Love).",3,1,10,"BAL","NYG","NYG",48,"12:12",7,10,"C",9,14,62,"I_FORM",7,0.42636773,0.140191711,0.859808289,-0.008274917,0.008274917,3.085079361,0.904805635,0,35,3,48,"right",9,"short",5,0.141181694692932,0.150118131613359,2.74583604343934
"1944",2022101606,2300,46155,"Mark Andrews","(11:21) (Shotgun) L.Jackson pass deep right to M.Andrews to NYG 16 for 18 yards (X.McKinney, D.Belton).",3,1,10,"BAL","NYG","NYG",34,"11:21",7,10,"C",18,18,76,"SHOTGUN",8,0.411054909,0.131916795,0.868083205,-0.004256476,0.004256476,3.989884997,1.065584694,0,26,3,34,"right",18,"deep",0,0,0.346149505200123,3.68410828104243
"1945",2022101606,2544,54577,"Daniel Bellinger","(7:00) (Shotgun) D.Jones pass short left to D.Bellinger to BLT 49 for 7 yards (O.Oweh).",3,3,4,"NYG","BAL","NYG",44,"7:00",7,13,"C",3,7,66,"SHOTGUN",6,0.95637846,0.149494585,0.850505415,0.017303918,-0.017303918,1.475188772,1.687387508,0,25,2,56,"left",3,"short",4,2.34590404084884,1.74046122177043,4.60999322401767
"1946",2022101606,2610,46071,"Saquon Barkley","(5:03) (Shotgun) D.Jones pass short right to S.Barkley to BLT 40 for 4 yards (P.Queen). PENALTY on BLT-O.Oweh, Unsportsmanlike Conduct, 15 yards, enforced at BLT 40.",3,3,5,"NYG","BAL","BAL",44,"5:03",7,13,"C",2,19,54,"EMPTY",5,0.973985374,0.165897734,0.834102266,0.041350838,-0.041350838,2.016575236,2.442891706,0,16,2,44,"right",2,"short",2,3.8519602593733,2.10993758310189,5.49098324458464
"1947",2022101606,3048,54577,"Daniel Bellinger","(12:32) (No Huddle) D.Jones pass short left to D.Bellinger to NYG 31 for 6 yards (J.Bynes).",4,2,10,"NYG","BAL","NYG",25,"12:32",10,20,"C",0,6,35,"SINGLEBACK",8,0.576819003,0.074226996,0.925773004,-0.00687889,0.00687889,0.775826599,-0.442049529,0,21,5,75,"left",0,"short",6,0.669294586870819,0.882056111343041,6.95962787280587
"1948",2022101606,3072,44003,"Marcus Johnson","(11:52) (Shotgun) D.Jones pass short right to M.Johnson to NYG 49 for 18 yards (Da.Williams).",4,3,4,"NYG","BAL","NYG",31,"11:52",10,20,"C",14,18,41,"SHOTGUN",6,0.968311906,0.067348106,0.932651894,0.014815137,-0.014815137,0.33377707,2.235582629,0,15,2,69,"right",14,"short",4,0.261519932886586,0.25776709996429,4.13592936747591
"1949",2022101606,3162,48489,"David Sills","(9:28) (No Huddle, Shotgun) D.Jones pass short right to D.Sills to BLT 23 for 8 yards (C.Clark).",4,2,5,"NYG","BAL","BAL",31,"9:28",10,20,"C",1,8,79,"SHOTGUN",6,0.717695773,0.111304466,0.888695534,0.002529152,-0.002529152,3.832070811,0.570674821,0,44,1,31,"right",1,"short",7,1.3405239188578,0.956855821239129,6.00473499239888
"1950",2022101606,3326,47852,"Josh Oliver","(6:01) (Shotgun) L.Jackson pass short right to J.Oliver to BLT 34 for 9 yards (F.Moreau).",4,1,10,"BAL","NYG","BAL",25,"6:01",17,20,"C",9,9,85,"PISTOL",8,0.184930906,0.204102509,0.795897491,-0.02831699,0.02831699,1.18135401,0.510622817,0,16,2,75,"right",9,"short",0,0,0.131864705347383,2.84741360797489
"1951",2022101606,3392,53560,"Tylan Wallace","(3:54) (Shotgun) L.Jackson pass short left to T.Wallace to BLT 44 for 4 yards (A.Jackson).",4,2,5,"BAL","NYG","BAL",40,"3:54",17,20,"C",2,4,70,"PISTOL",7,0.352682322,0.160055477,0.839944523,-0.02562106,0.02562106,1.394976102,0.36435218,0,27,1,60,"left",2,"short",2,0.422967871068977,0.864774873437719,5.22820795566076
"1952",2022101606,3531,54577,"Daniel Bellinger","(2:45) (Shotgun) Direct snap to S.Barkley.  D.Jones pass short right to D.Bellinger to BLT 6 for 7 yards (C.Clark, M.Humphrey).",4,2,10,"NYG","BAL","BAL",13,"2:45",17,20,"C",4,7,97,"WILDCAT",7,0.663875878,0.512265973,0.487734027,0.070004277,-0.070004277,4.424653681,0.011796728,0,33,2,13,"right",4,"short",3,0.653150021738838,0.873773511708145,2.88927333621541
"1953",2022101607,143,54517,"George Pickens","(14:02) (Shotgun) K.Pickett pass short right to G.Pickens pushed ob at PIT 42 for 8 yards (C.Davis).",1,1,10,"PIT","TB","PIT",34,"14:02",0,0,"C",6,8,44,"SHOTGUN",6,0.716328204,0.301500237,0.698499763,0.029630609,-0.029630609,1.766342242,0.705770195,0,17,2,66,"right",6,"short",2,0.363188766641542,0.362820634740934,3.79644153279514
