"","gameId","playId","ballCarrierId","ballCarrierDisplayName","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","passLength","playResult","absoluteYardlineNumber","offenseFormation","defendersInTheBox","passProbability","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","is_screen_pass","swarm","yardline_100","pass_location","air_yards","pass_length","yards_after_catch","yac_epa","xyac_epa","xyac_mean_yardage"
"2269",2022100911,3217,53478,"Rondale Moore","(12:28) (No Huddle, Shotgun) K.Murray pass short right to R.Moore to PHI 39 for 28 yards (C.Gardner-Johnson).",4,1,10,"ARI","PHI","ARI",33,"12:28",10,17,"C",15,28,77,"SHOTGUN",6,0.610497773,0.189813238,0.810186762,0.063238934,-0.063238934,1.597301237,1.752918891,0,1,67,"right",15,"short",13,0.715317079564556,0.268028912980538,4.53657965541061
"2270",2022100911,3560,47836,"Miles Sanders","(5:15) (Shotgun) J.Hurts pass short left to M.Sanders to ARZ 36 for -2 yards (B.Murphy).",4,2,10,"PHI","ARI","ARI",34,"5:15",17,17,"C",-6,-2,76,"SHOTGUN",6,0.710906088,0.301692538,0.698307462,0.043508641,-0.043508641,3.488712592,-1.308552278,0,0,34,"left",-6,"short",4,0.310002394136973,1.46244338613101,10.9077442710404
"2271",2022100911,3584,46118,"Dallas Goedert","(4:28) (Shotgun) J.Hurts pass short middle to D.Goedert to ARZ 20 for 16 yards (B.Baker).",4,3,12,"PHI","ARI","ARI",36,"4:28",17,17,"C",7,16,74,"SHOTGUN",6,0.96298933,0.345201179,0.654798821,-0.121228337,0.121228337,2.180160314,2.229715027,0,1,36,"middle",7,"short",9,2.44326240231749,0.985647697049878,4.12667062593391
"2272",2022100911,3821,39983,"Zach Ertz","(1:25) (No Huddle, Shotgun) K.Murray pass short right to Z.Ertz pushed ob at ARZ 47 for 7 yards (M.Epps).",4,1,10,"ARI","PHI","ARI",40,"1:25",17,20,"C",6,7,70,"SHOTGUN",6,0.965437591,0.319434665,0.680565335,0.011956446,-0.011956446,1.62025487,0.177262646,0,2,60,"right",6,"short",1,0.150899998727255,0.394629088143155,3.84009327695821
"2273",2022100911,3895,39983,"Zach Ertz","(1:15) (Shotgun) K.Murray pass short left to Z.Ertz to PHI 47 for 11 yards (C.Gardner-Johnson).",4,3,8,"ARI","PHI","ARI",42,"1:15",17,20,"C",11,11,68,"EMPTY",6,0.975380182,0.245603763,0.754396237,0.121963285,-0.121963285,0.979335997,1.294285289,0,1,58,"left",11,"short",0,0,0.227495022865065,3.2758136108896
"2274",2022100911,3919,53478,"Rondale Moore","(:56) (No Huddle, Shotgun) K.Murray pass short left to R.Moore ran ob at PHI 42 for 5 yards (J.Scott).",4,1,10,"ARI","PHI","PHI",47,"0:56",17,20,"C",3,5,57,"SHOTGUN",6,0.970386863,0.367567047,0.632432953,0.015776038,-0.015776038,2.273621285,0.191629832,0,0,47,"left",3,"short",2,0.234038224560209,0.448823263859714,4.76587856569677
"2275",2022100911,3943,47808,"Marquise Brown","(:52) (Shotgun) K.Murray pass short left to M.Brown to PHI 34 for 8 yards (D.Slay).",4,2,5,"ARI","PHI","PHI",42,"0:52",17,20,"C",4,8,52,"SHOTGUN",6,0.959883809,0.383343086,0.616656914,0.049282029,-0.049282029,2.465251117,0.218498832,0,1,42,"left",4,"short",4,0.405163151561283,0.404643954719476,3.98740364375408
"2276",2022100912,79,44881,"Cooper Kupp","(14:19) (Shotgun) M.Stafford pass short left to C.Kupp to LA 34 for 6 yards (D.Wilson; L.Vander Esch).",1,2,7,"LA","DAL","LA",28,"14:19",0,0,"C",6,6,82,"SHOTGUN",6,0.83636415,0.685115272,0.314884728,0.029557936,-0.029557936,0.782508095,0.660136163,0,2,72,"left",6,"short",0,0,0.393575401051278,3.32480230359215
"2277",2022100912,251,41290,"Allen Robinson","(11:21) (Shotgun) M.Stafford pass short middle to Al.Robinson to LA 45 for 6 yards (J.Lewis) [T.Hill].",1,2,9,"LA","DAL","LA",39,"11:21",0,6,"C",3,6,71,"SHOTGUN",5,0.653778017,0.566638976,0.433361024,-0.000954265,0.000954265,1.724129889,-0.111626921,0,1,61,"middle",3,"short",3,0.485348387854174,0.932529051538287,5.13092392437102
"2278",2022100912,275,43399,"Tyler Higbee","(10:37) (Shotgun) M.Stafford pass short right to T.Higbee pushed ob at DAL 46 for 9 yards (J.Kearse).",1,3,3,"LA","DAL","LA",45,"10:37",0,6,"C",5,9,65,"EMPTY",6,0.867445946,0.565684712,0.434315288,0.023578499,-0.023578499,1.612502967,1.509620428,0,1,55,"right",5,"short",4,0.0922929483931512,0.21628264515851,4.02968881619745
"2279",2022100912,573,53486,"Tutu Atwell","(7:07) (Shotgun) M.Stafford pass deep middle to T.Atwell to DAL 11 for 54 yards (T.Diggs).",1,1,10,"LA","DAL","LA",35,"7:07",0,9,"C",53,54,75,"SHOTGUN",7,0.491090983,0.468881177,0.531118823,0.092792002,-0.092792002,2.122956108,3.059785247,0,2,65,"middle",53,"deep",1,0.00968586711678654,0.612641525891739,5.59261670286651
"2280",2022100912,717,45052,"Noah Brown","(4:46) (Shotgun) C.Rush pass short middle to N.Brown to DAL 34 for 5 yards (E.Jones).",1,2,6,"DAL","LA","DAL",29,"4:46",3,9,"C",5,5,39,"SHOTGUN",6,0.525435627,0.469250632,0.530749368,-0.008913657,0.008913657,0.931743182,0.265568269,0,3,71,"middle",5,"short",0,0,0.526623922190461,4.27401439150708
"2281",2022100912,783,52425,"CeeDee Lamb","(2:55) (Shotgun) C.Rush pass short left to C.Lamb pushed ob at DAL 48 for 4 yards (E.Jones).",1,2,9,"DAL","LA","DAL",44,"2:55",3,9,"C",-1,4,54,"SHOTGUN",7,0.708892107,0.444929136,0.555070864,0.016125062,-0.016125062,1.792427444,-0.693812262,0,1,56,"left",-1,"short",5,0.69054972473532,1.18288932423648,7.87815081774897
"2282",2022100912,1011,53678,"Ben Skowronek","(13:40) (Shotgun) M.Stafford pass short left to B.Skowronek to LA 32 for 12 yards (D.Lawrence).",2,3,17,"LA","DAL","LA",20,"13:40",3,9,"C",6,12,30,"SHOTGUN",5,0.919622719,0.450763408,0.549236592,-0.001552913,0.001552913,-1.00880905,0.276400621,0,1,80,"left",6,"short",6,0.652450100053102,0.591982236793036,4.1922953305766
"2283",2022100912,1054,46150,"Michael Gallup","(12:54) M.Farniok reported in as eligible.  C.Rush pass short right to M.Gallup to DAL 37 for 11 yards (D.Kendrick) [As.Robinson].",2,1,10,"DAL","LA","DAL",26,"12:54",3,9,"C",11,11,84,"I_FORM",7,0.402681589,0.444182729,0.555817271,-0.048306018,0.048306018,1.110123892,0.487793794,0,2,74,"right",11,"short",0,0,0.160623606201656,3.0466942882631
"2284",2022100912,1193,47853,"Darrell Henderson","(10:24) M.Stafford pass short left to D.Henderson pushed ob at LA 25 for 4 yards (L.Vander Esch).",2,2,6,"LA","DAL","LA",21,"10:24",3,9,"C",2,4,31,"SINGLEBACK",7,0.603717804,0.436843593,0.563156407,0.002277575,-0.002277575,0.85999266,0.157422857,0,1,79,"left",2,"short",2,0.575509758200496,0.96693236151112,5.38721342597273
"2285",2022100912,1222,44881,"Cooper Kupp","(9:42) (Shotgun) M.Stafford pass short right to C.Kupp for 75 yards, TOUCHDOWN.",2,3,2,"LA","DAL","LA",25,"9:42",3,9,"C",4,75,35,"EMPTY",5,0.681736112,0.439121168,0.560878832,0.236588813,-0.236588813,1.017415517,5.982584483,0,1,75,"right",4,"short",71,5.21246756683104,0.208224232399215,4.38251778030826
"2286",2022100912,1299,52425,"CeeDee Lamb","(8:49) (Shotgun) C.Rush pass short middle to C.Lamb to DAL 43 for 16 yards (T.Burgess).",2,2,8,"DAL","LA","DAL",27,"8:49",10,9,"C",13,16,83,"EMPTY",6,0.695227265,0.678598767,0.321401233,-0.044407867,0.044407867,0.843479385,1.187976432,0,1,73,"middle",13,"short",3,0.2575162157882,0.323579666166886,4.56733672246628
"2287",2022100912,1429,53678,"Ben Skowronek","(7:11) (Shotgun) M.Stafford pass short right to B.Skowronek to LA 28 for 6 yards (A.Barr).",2,3,13,"LA","DAL","LA",22,"7:11",10,16,"C",6,6,32,"SHOTGUN",5,0.966873705,0.39444606,0.60555394,-0.014023721,0.014023721,-0.673664393,-0.370494364,0,1,78,"right",6,"short",0,0,0.805670158515587,3.96011948111845
"2288",2022100912,1570,52425,"CeeDee Lamb","(4:16) (Shotgun) C.Rush pass short middle to C.Lamb to DAL 33 for 13 yards (B.Wagner).",2,3,25,"DAL","LA","DAL",20,"4:16",10,16,"C",2,13,90,"SHOTGUN",5,0.718833148,0.441493385,0.558506615,0.015910026,-0.015910026,-0.732640017,-0.466461187,0,1,80,"middle",2,"short",11,0.463762952014804,0.381365945026627,7.17831260977982
"2289",2022100912,1633,43399,"Tyler Higbee","(3:17) (Shotgun) M.Stafford pass short right to T.Higbee to LA 25 for 5 yards (D.Wilson).",2,2,10,"LA","DAL","LA",20,"3:17",10,16,"C",4,5,30,"SHOTGUN",6,0.701719999,0.41572924,0.58427076,-0.005267121,0.005267121,0.707324288,-0.183169575,0,2,80,"right",4,"short",1,0.325236181262881,0.681183917828884,4.1718759811265
"2290",2022100912,1756,53678,"Ben Skowronek","(1:09) (Shotgun) M.Stafford pass short middle to B.Skowronek to 50 for 8 yards (A.Barr).",2,3,5,"LA","DAL","LA",42,"1:09",10,16,"C",2,8,52,"EMPTY",5,0.966940045,0.427393928,0.572606072,0.023338981,-0.023338981,1.250911368,0.822206105,0,2,58,"middle",2,"short",6,1.9167748579639,1.51850971374129,6.03709612226521
"2291",2022100912,1780,53678,"Ben Skowronek","(:43) (No Huddle, Shotgun) M.Stafford pass short right to B.Skowronek to DAL 44 for 6 yards (A.Brown; M.Hooker).",2,1,10,"LA","DAL","",50,"0:43",10,16,"C",4,6,60,"SHOTGUN",6,0.966519773,0.450732909,0.549267091,0.010905523,-0.010905523,2.073117473,0.319494556,0,3,50,"right",4,"short",2,0.148855136125349,0.337244428011284,4.3258494460606
"2292",2022100912,2074,46150,"Michael Gallup","(11:48) (Shotgun) C.Rush pass deep right to M.Gallup ran ob at LA 42 for 27 yards.",3,3,16,"DAL","LA","DAL",31,"11:48",10,16,"C",27,27,79,"SHOTGUN",4,0.871275842,0.376315475,0.623684525,-0.104491696,0.104491696,-0.412925391,3.612302125,0,1,69,"right",27,"deep",0,0,0.614869996379063,7.13102876831545
"2293",2022100912,2155,52425,"CeeDee Lamb","(10:01) (Shotgun) C.Rush pass short right to C.Lamb to LA 27 for 9 yards (J.Ramsey). Penalty on LA-G.Haley, Defensive Holding, declined.",3,3,4,"DAL","LA","LA",36,"10:01",10,16,"C",3,9,46,"EMPTY",4,0.952825367,0.277480852,0.722519148,-0.028345723,0.028345723,2.770230061,1.640908389,0,2,36,"right",3,"short",6,2.17784093506634,1.47815239689085,4.2456681705662
"2294",2022100912,2307,47853,"Darrell Henderson","(7:31) (Shotgun) M.Stafford pass short left to D.Henderson to LA 30 for 5 yards (T.Diggs).",3,2,10,"LA","DAL","LA",25,"7:31",10,19,"C",-4,5,35,"SHOTGUN",6,0.653452456,0.274887286,0.725112714,-0.023892958,0.023892958,0.804576517,-0.495631841,0,1,75,"left",-4,"short",9,1.40859683370218,1.68262140864775,10.5017724237332
"2295",2022100912,2331,43399,"Tyler Higbee","(6:47) (Shotgun) M.Stafford pass short right to T.Higbee to LA 40 for 10 yards (J.Lewis).",3,3,5,"LA","DAL","LA",30,"6:47",10,19,"C",5,10,40,"EMPTY",5,0.975062251,0.250994328,0.749005672,0.050955903,-0.050955903,0.308944676,2.041904642,0,2,70,"right",5,"short",5,0.306606592377648,0.283327813888834,4.43709393846075
"2296",2022100912,2355,47853,"Darrell Henderson","(6:06) M.Stafford pass short left to D.Henderson to LA 46 for 6 yards (T.Diggs) [O.Odighizuwa].",3,1,10,"LA","DAL","LA",40,"6:06",10,19,"C",-2,6,50,"SINGLEBACK",6,0.584450603,0.301950231,0.698049769,0.005529854,-0.005529854,2.350849318,0.194137097,0,1,60,"left",-2,"short",8,1.18892866396345,1.06683076277451,8.85230058166053
"2297",2022100912,2400,43399,"Tyler Higbee","(4:39) (Shotgun) M.Stafford pass short middle to T.Higbee to DAL 46 for 6 yards (A.Brown) [O.Odighizuwa].",3,3,2,"LA","DAL","LA",48,"4:39",10,19,"C",6,6,58,"EMPTY",4,0.756764233,0.274419345,0.725580655,0.054478135,-0.054478135,1.915261744,1.221532796,0,4,52,"middle",6,"short",0,0,0.313753662484037,4.9924214151979
"2298",2022100912,2733,41290,"Allen Robinson","(15:00) (Shotgun) M.Stafford pass short left to Al.Robinson to DAL 38 for 1 yard (A.Barr).",4,2,20,"LA","DAL","DAL",39,"15:00",10,19,"C",1,1,49,"SHOTGUN",6,0.851276994,0.232428983,0.767571017,-0.018909011,0.018909011,2.085750372,-0.990041755,0,1,39,"left",1,"short",0,0,1.06164599103078,6.62445689635933
"2299",2022100912,2906,44881,"Cooper Kupp","(11:57) (Shotgun) M.Stafford pass short left to C.Kupp to LA 17 for 7 yards (T.Diggs) [S.Williams]. LA-D.Edwards was injured during the play. DAL-D.Lawrence was injured during the play.",4,2,10,"LA","DAL","LA",10,"11:57",10,19,"C",4,7,100,"EMPTY",6,0.699952066,0.14544056,0.85455944,-0.014487259,0.014487259,-0.315986745,-0.176674911,0,1,90,"left",4,"short",3,0.514933350961655,0.762233395421312,4.26827743391186
"2300",2022100912,3135,52425,"CeeDee Lamb","(6:22) (Shotgun) C.Rush pass short left to C.Lamb to LA 17 for 11 yards (D.Kendrick).",4,3,12,"DAL","LA","LA",28,"6:22",10,19,"C",5,11,82,"SHOTGUN",5,0.9284271,0.052073669,0.947926331,-0.023467036,0.023467036,2.825242664,1.001198875,0,1,28,"left",5,"short",6,0.28471603621916,0.571003874550467,3.61190771285328
"2301",2022100912,3260,44881,"Cooper Kupp","(4:41) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to DAL 37 for 19 yards (D.Wilson). PENALTY on DAL-D.Fowler, Roughing the Passer, 15 yards, enforced at DAL 37.",4,1,10,"LA","DAL","LA",44,"4:41",10,22,"C",14,34,66,"SHOTGUN",6,0.900914133,0.052978143,0.947021857,0.036435761,-0.036435761,2.025926399,2.290231562,0,2,56,"left",14,"short",5,1.23637143522501,0.204085717965258,3.30133591033518
"2302",2022100912,3295,53678,"Ben Skowronek","(4:33) (Shotgun) M.Stafford pass short middle to B.Skowronek to DAL 16 for 6 yards (A.Barr; A.Brown).",4,1,10,"LA","DAL","DAL",22,"4:33",10,22,"C",5,6,32,"EMPTY",5,0.868577242,0.089413904,0.910586096,0.00151851,-0.00151851,4.316157961,0.358033784,0,2,22,"middle",5,"short",1,0.0732933153631166,0.419191948708818,4.06173204194056
"2303",2022100913,103,44860,"Joe Mixon","(13:44) (Shotgun) J.Burrow pass short right to J.Mixon pushed ob at CIN 42 for 6 yards (P.Queen).",1,2,10,"CIN","BAL","CIN",36,"13:44",0,0,"C",0,6,74,"SHOTGUN",6,0.79766047,0.560401265,0.439598735,-0.005683679,0.005683679,1.591324292,-0.435616715,0,3,64,"right",0,"short",6,0.818816663930193,0.962525264511694,6.8287541119862
"2304",2022100913,172,46155,"Mark Andrews","(12:57) (Shotgun) L.Jackson pass short right to M.Andrews to BLT 37 for 7 yards (L.Wilson, J.Bates).",1,1,10,"BAL","CIN","BAL",30,"12:57",0,0,"C",0,7,40,"SHOTGUN",7,0.309565991,0.597540759,0.402459241,0.015534472,-0.015534472,1.653091433,0.354938099,0,0,70,"right",0,"short",7,0.822587019531056,0.776947830515003,7.20286788804515
"2305",2022100913,243,52500,"Devin Duvernay","(10:44) (Shotgun) L.Jackson pass short left to D.Duvernay pushed ob at CIN 39 for 9 yards (C.Awuzie).",1,1,10,"BAL","CIN","CIN",48,"10:44",0,0,"C",0,9,62,"PISTOL",6,0.61913085,0.636788841,0.363211159,0.00515468,-0.00515468,3.072909193,0.715423599,0,1,48,"left",0,"short",9,1.15951019013301,0.716182529962262,6.99970345848124
"2306",2022100913,368,54604,"Isaiah Likely","(8:46) (Shotgun) L.Jackson pass short middle to I.Likely to CIN 19 for 2 yards (D.Hill).",1,3,10,"BAL","CIN","CIN",21,"8:46",0,0,"C",2,2,89,"EMPTY",5,0.97189492,0.653173864,0.346826136,-0.017293122,0.017293122,3.683820267,-1.113012259,0,1,21,"middle",2,"short",0,0,1.08104448944133,5.29935736124753
"2307",2022100913,692,52500,"Devin Duvernay","(4:12) (Shotgun) L.Jackson pass short right to D.Duvernay pushed ob at BLT 49 for 5 yards (L.Wilson).",1,2,20,"BAL","CIN","BAL",44,"4:12",3,0,"C",-1,5,54,"SHOTGUN",7,0.683765292,0.68498937,0.31501063,-0.008818392,0.008818392,1.90885627,-1.111200517,0,1,56,"right",-1,"short",6,0.266170196933672,0.688009642412569,8.7077060868105
"2308",2022100913,808,46094,"Hayden Hurst","(2:08) (Shotgun) J.Burrow pass short right to H.Hurst to CIN 16 for 5 yards (M.Peters).",1,3,8,"CIN","BAL","CIN",11,"2:08",3,0,"C",1,5,99,"SHOTGUN",6,0.976341069,0.660531435,0.339468565,0.032353006,-0.032353006,-1.053015057,-1.058888427,0,1,89,"right",1,"short",4,0.28169929352589,1.24805853142393,6.22114422135201
"2309",2022100913,869,52500,"Devin Duvernay","(1:21) (Shotgun) L.Jackson pass deep left to D.Duvernay to CIN 29 for 21 yards (J.Bates).",1,1,10,"BAL","CIN","",50,"1:21",3,0,"C",21,21,60,"EMPTY",7,0.474979967,0.687074404,0.312925596,0.029469099,-0.029469099,2.846793984,1.279920607,0,3,50,"left",21,"deep",0,0,0.407348520522145,4.69594560094993
"2310",2022100913,893,43415,"Demarcus Robinson","(:37) L.Jackson pass short right to D.Robinson ran ob at CIN 21 for 8 yards (E.Apple).",1,1,10,"BAL","CIN","CIN",29,"0:37",3,0,"C",8,8,81,"SINGLEBACK",6,0.471792489,0.716543503,0.283456497,0.006037999,-0.006037999,4.12671459,0.506650239,0,1,29,"right",8,"short",0,0,0.23466957685074,3.04630910101696
"2311",2022100913,1035,46155,"Mark Andrews","(13:31) (Shotgun) L.Jackson pass short left to M.Andrews for 11 yards, TOUCHDOWN.",2,3,7,"BAL","CIN","CIN",11,"13:31",3,0,"C",5,11,21,"EMPTY",5,0.975331962,0.710488115,0.289511885,0.084249157,-0.084249157,3.897361066,3.102638934,0,0,11,"left",5,"short",6,3.87382041977253,1.94566285173747,2.4914299940574
"2312",2022100913,1138,46094,"Hayden Hurst","(12:04) (Shotgun) J.Burrow pass short right to H.Hurst to CIN 30 for 12 yards (Da.Williams).",2,3,14,"CIN","BAL","CIN",18,"12:04",10,0,"C",3,12,28,"EMPTY",4,0.965327621,0.847070739,0.152929261,-0.008985685,0.008985685,-1.300159149,0.312379079,0,0,82,"right",3,"short",9,1.00523664942011,0.739193029781489,5.28245528877596
"2313",2022100913,1401,43495,"Mike Thomas","(7:00) (Shotgun) J.Burrow pass short right to Mi.Thomas pushed ob at BLT 31 for 33 yards (C.Clark).",2,1,15,"CIN","BAL","CIN",36,"7:00",10,0,"C",10,33,46,"SHOTGUN",5,0.725664794,0.804361068,0.195638932,-0.040848037,0.040848037,1.380568081,2.544122565,0,2,64,"right",10,"short",23,1.57024772826117,0.32943149524024,3.27395772030286
"2314",2022100913,1472,46094,"Hayden Hurst","(5:02) (Shotgun) J.Burrow pass short middle to H.Hurst for 19 yards, TOUCHDOWN.",2,1,10,"CIN","BAL","BAL",19,"5:02",10,0,"C",14,19,91,"SHOTGUN",6,0.483724117,0.761771075,0.238228925,-0.087218147,0.087218147,4.529187639,2.470812361,0,0,19,"middle",14,"short",5,1.58792307553813,0.793177648319711,2.58010799641488
"2315",2022100913,1578,52609,"James Proche","(3:47) (Shotgun) L.Jackson pass short middle to J.Proche to BLT 44 for 7 yards (M.Hilton).",2,1,10,"BAL","CIN","BAL",37,"3:47",10,7,"C",5,7,73,"SHOTGUN",6,0.508947551,0.677536499,0.322463501,0.000178833,-0.000178833,1.511543271,0.314477733,0,1,63,"middle",5,"short",2,0.31823192734737,0.471891641739692,4.38503587017476
"2316",2022100913,1660,53560,"Tylan Wallace","(2:07) (Shotgun) L.Jackson pass short right to T.Wallace pushed ob at BLT 43 for 8 yards (E.Apple).",2,3,12,"BAL","CIN","BAL",35,"2:07",10,7,"C",7,8,75,"SHOTGUN",5,0.865104973,0.66468903,0.33531097,-0.009329166,0.009329166,0.438687129,-0.373279024,0,1,65,"right",7,"short",1,0.0560418267268687,0.640307473509191,3.60460126999533
"2317",2022100913,1819,44927,"Samaje Perine","(1:22) (No Huddle, Shotgun) J.Burrow pass short left to S.Perine to CIN 39 for 8 yards (P.Queen). CIN-J.Williams was injured during the play.",2,1,10,"CIN","BAL","CIN",31,"1:22",10,7,"C",-2,8,41,"SHOTGUN",6,0.939687192,0.630207889,0.369792111,-0.010746125,0.010746125,1.183348536,0.302396627,0,2,69,"left",-2,"short",10,0.902400921913795,0.645902277579097,8.73132413574785
"2318",2022100913,1874,44927,"Samaje Perine","(:51) (No Huddle, Shotgun) J.Burrow pass short left to S.Perine to BLT 43 for 9 yards (P.Queen).",2,1,10,"CIN","BAL","CIN",48,"0:51",10,7,"C",-4,9,58,"SHOTGUN",6,0.963460863,0.596336577,0.403663423,-0.004740033,0.004740033,2.030550376,0.293093281,0,0,52,"left",-4,"short",13,0.936567060183734,0.954433353796216,10.3251549033594
"2319",2022100913,1898,43344,"Tyler Boyd","(:29) (No Huddle, Shotgun) J.Burrow pass short middle to T.Boyd to BLT 25 for 18 yards (P.Queen).",2,2,1,"CIN","BAL","BAL",43,"0:29",10,7,"C",15,18,67,"SHOTGUN",4,0.927777112,0.591596544,0.408403456,-0.013069816,0.013069816,2.323643656,0.529829107,0,1,43,"middle",15,"short",3,0.135417634795886,0.542520056312467,5.16825054230867
"2320",2022100913,1951,46094,"Hayden Hurst","(:18) (Shotgun) J.Burrow pass short left to H.Hurst pushed ob at BLT 22 for 3 yards (M.Humphrey).",2,2,10,"CIN","BAL","BAL",25,"0:18",10,7,"C",3,3,85,"SHOTGUN",5,0.955930471,0.592576649,0.407423351,-0.003075309,0.003075309,2.54246032,-0.0546718,0,1,25,"left",3,"short",0,0,0.515565070510271,4.1631958099897
"2321",2022100913,2202,46155,"Mark Andrews","(13:21) (Shotgun) L.Jackson pass short middle to M.Andrews to CIN 41 for 8 yards (C.Awuzie).",3,3,11,"BAL","CIN","CIN",49,"13:21",10,10,"C",8,8,61,"EMPTY",4,0.991175532,0.588376816,0.411623184,-0.017338224,0.017338224,1.103439044,-0.583863859,0,2,49,"middle",8,"short",0,0,1.76805407379661,4.60847376091988
"2322",2022100913,2325,43362,"Kenyan Drake","(11:39) (Shotgun) L.Jackson pass short right to K.Drake to CIN 40 for 1 yard (V.Bell).",3,3,5,"BAL","CIN","CIN",41,"11:39",10,10,"C",-2,1,69,"SHOTGUN",6,0.968007982,0.615180057,0.384819943,-0.052149788,0.052149788,2.305673061,-1.884581509,0,1,41,"right",-2,"short",3,-0.614286046369923,2.28520797284289,8.40026696209679
"2323",2022100913,2404,46094,"Hayden Hurst","(10:15) (Shotgun) J.Burrow pass short right to H.Hurst to CIN 37 for 8 yards (M.Peters).",3,2,6,"CIN","BAL","CIN",29,"10:15",13,10,"C",8,8,81,"SHOTGUN",5,0.623669684,0.635756154,0.364243846,-0.033448752,0.033448752,1.157514414,0.965343131,0,1,71,"right",8,"short",0,0,0.21430700536682,3.27549489063676
"2324",2022100913,2516,44860,"Joe Mixon","(8:08) (Shotgun) J.Burrow pass short right to J.Mixon to BLT 34 for 4 yards (M.Harrison).",3,1,10,"CIN","BAL","BAL",38,"8:08",13,10,"C",-5,4,48,"SHOTGUN",6,0.50335896,0.540974915,0.459025085,0.00063904,-0.00063904,3.728335928,-0.000440944,0,1,38,"right",-5,"short",9,1.17064394499175,1.41395657132017,10.7578031118028
"2325",2022100913,2604,44927,"Samaje Perine","(6:08) (Shotgun) J.Burrow pass short right to S.Perine to BLT 13 for 7 yards (M.Harrison). Penalty on BLT-M.Peters, Illegal Use of Hands, declined.",3,3,6,"CIN","BAL","BAL",20,"6:08",13,10,"C",2,7,30,"SHOTGUN",6,0.981303453,0.541284341,0.458715659,-0.041198302,0.041198302,3.804149633,1.304587285,0,1,20,"right",2,"short",5,2.40133411536226,1.59125432076659,5.39537350239698
"2326",2022100913,2663,46094,"Hayden Hurst","(5:06) (Shotgun) J.Burrow pass short left to H.Hurst ran ob at BLT 8 for 6 yards [C.Campbell].",3,2,11,"CIN","BAL","BAL",14,"5:06",13,10,"C",6,6,24,"EMPTY",5,0.849714279,0.520738821,0.479261179,0.001630936,-0.001630936,4.289620025,0.089172787,0,1,14,"left",6,"short",0,0,0.686973412693317,2.56968526355922
"2327",2022100913,2772,53434,"Ja'Marr Chase","(3:32) (Shotgun) J.Burrow pass short middle to J.Chase to BLT 2 for 12 yards (C.Clark; Da.Williams).",3,3,14,"CIN","BAL","BAL",14,"3:32",13,10,"C",8,12,24,"EMPTY",5,0.98167038,0.563772161,0.436227839,0.004091457,-0.004091457,3.388497488,-0.304394093,0,3,14,"middle",8,"short",4,0.264164465130307,0.850850708190148,2.541376173147
"2328",2022100913,2869,46155,"Mark Andrews","(1:58) (Shotgun) L.Jackson pass short middle to M.Andrews to BLT 26 for 20 yards (C.Awuzie, V.Bell).",3,3,6,"BAL","CIN","BAL",6,"1:58",13,10,"C",9,20,16,"SHOTGUN",6,0.974216819,0.632789873,0.367210127,0.06555317,-0.06555317,-1.178549566,2.382627204,0,1,94,"middle",9,"short",11,0.764373899437487,0.314588691418828,4.94010284400429
"2329",2022100913,2961,46155,"Mark Andrews","(15:00) L.Jackson pass deep left to M.Andrews pushed ob at CIN 45 for 19 yards (E.Apple) [T.Hendrickson].",4,1,10,"BAL","CIN","BAL",36,"15:00",13,10,"C",19,19,74,"SINGLEBACK",7,0.260347277,0.716439545,0.283560455,0.032545429,-0.032545429,1.874460651,1.151442131,0,2,64,"left",19,"deep",0,0,0.325382794432999,4.52639622677816
"2330",2022100913,3036,46155,"Mark Andrews","(13:04) (Shotgun) L.Jackson pass short middle to M.Andrews to CIN 33 for 9 yards (T.Flowers). BLT-T.Linderbaum was injured during the play.",4,3,7,"BAL","CIN","CIN",42,"13:04",13,10,"C",7,9,52,"SHOTGUN",6,0.981069684,0.721513059,0.278486941,0.062250219,-0.062250219,1.660856886,2.199474951,0,1,42,"middle",7,"short",2,0.0861781178973615,0.276678360965572,4.63043445951189
"2331",2022100913,3060,52500,"Devin Duvernay","(12:23) (Shotgun) L.Jackson pass short right to D.Duvernay ran ob at CIN 23 for 10 yards [L.Wilson].",4,1,10,"BAL","CIN","CIN",33,"12:23",13,10,"C",11,10,43,"EMPTY",7,0.411805332,0.783763278,0.216236722,0.030113563,-0.030113563,3.860331836,0.486575198,0,1,33,"right",11,"short",-1,-0.0848448510514572,0.139258211834205,2.53148649638752
"2332",2022100913,3208,54604,"Isaiah Likely","(10:35) (Shotgun) L.Jackson pass short left to I.Likely to CIN 3 for 5 yards (L.Wilson, C.Awuzie).",4,3,6,"BAL","CIN","CIN",8,"10:35",13,10,"C",-3,5,18,"EMPTY",5,0.99105835,0.814396549,0.185603451,-0.001639705,0.001639705,4.007577023,-0.263484476,0,0,8,"left",-3,"short",8,1.27520366507815,1.62615944289766,6.46902262739604
